1-20	11-24	211ds20	661239	Absconditabacteriales_(SR1)	Acanthopleuribacterales	Acetobacterales	Acholeplasmatales	Acidiferrobacterales	Acidithiobacillales	Acidobacteriales	Actinomarinales	Actinomycetales	ADurb.Bin180	Aenigmarchaeales	Aeromonadales	Alteromonadales	Aminicenantales	Anaerolineales	Anaeroplasmatales	Ardenticatenales	Arenicellales	Armatimonadales	Azospirillales	B12-WMSP1	B2M28	Babeliales	Bacillales	Bacteroidales	Bacteroidetes_VC2.1_Bac22	Balneolales	Bdellovibrionales	Betaproteobacteriales	Bifidobacteriales	Blastocatellales	Bradymonadales	Brevinematales	C0119	C10-SB1A	C86	Caedibacterales	Caldatribacteriales	Caldilineales	Caldisericales	Calditrichales	Campylobacterales	Candidatus_Azambacteria	Candidatus_Curtissbacteria	Candidatus_Doudnabacteria	Candidatus_Kaiserbacteria	Candidatus_Magasanikbacteria	Candidatus_Moranbacteria	Candidatus_Nomurabacteria	Candidatus_Pacebacteria	Candidatus_Uhrbacteria	Candidatus_Woesebacteria	Candidatus_Wolfebacteria	Catenulisporales	Caulobacterales	CCD24	CCM11a	CCM19a	Cellvibrionales	Chitinophagales	Chlamydiales	Chloroflexales	Chloroplast	Chromatiales	Chthoniobacterales	Chthonomonadales	Cloacimonadales	Clostridiales	Competibacterales	Coriobacteriales	Corynebacteriales	Coxiellales	Cytophagales	D8A-2	Dadabacteriales	Deferribacterales	Dehalococcoidales	Deinococcales	Deltaproteobacteria_Incertae_Sedis	Desulfarculales	Desulfobacterales	Desulfovibrionales	Desulfuromonadales	Diplorickettsiales	Dongiales	DS-100	DTB120	DTU014	Ectothiorhodospirales	Elsterales	Elusimicrobiales	Enterobacteriales	Entotheonellales	EPR3968-O8a-Bc78	Erysipelotrichales	Euzebyales	F9P41300-M23	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	FS117-23B-02	FS118-23B-02	Fusobacteriales	Ga0077536	Gaiellales	Gammaproteobacteria_Incertae_Sedis	Gastranaerophilales	Gemmatales	Gemmatimonadales	GIF3	GIF9	Glycomycetales	Halanaerobiales	HgCo23	Holophagales	Holosporales	Hydrogenedentiales	Ignavibacteriales	IMCC26256	Incertae_Sedis_or	Isosphaerales	Izimaplasmatales	JG36-TzT-191	Kallotenuales	KF-JG30-C25	KI89A_clade	Kineosporiales	Kryptoniales	Ktedonobacterales	Lactobacillales	Latescibacterales	LD1-PB3	Legionellales	Leptospirales	Limnochordales	Longimicrobiales	M55-D21	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Group_II	MBA03	MBNT15	Methanobacteriales	Methanomassiliicoccales	Methanomicrobiales	Methanosarcinales	Methylococcales	Methylomirabilales	Micavibrionales	Micrococcales	Micromonosporales	Micropepsales	Microtrichales	Milano-WF1B-44	mle1-8	Moduliflexales	Mollicutes_RF39	MSB-5B2	MSBL5	MSBL9	MVP-88	Mycoplasmatales	Myxococcales	Nanohaloarchaeales	NB1-j	NED5E9	Nitriliruptorales	Nitrosococcales	Nitrosopumilales	Nitrososphaerales	Nitrosotaleales	Nitrospirales	NKB15	Nostocales	Obscuribacterales	Oceanospirillales	Oligoflexales	Oligosphaerales	OM182_clade	Omnitrophales	OPB41	OPB56	Opitutales	Orbales	Paracaedibacterales	Parvibaculales	Pasteurellales	PB19	Pedosphaerales	PeM15	Petrotogales	Phormidesmiales	Phycisphaerales	Pirellulales	pItb-vmat-80	Pla1_lineage	Planctomycetales	PLTA13	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceispirillales	Pyrinomonadales	R7C24	RBG-13-46-9	RBG-13-54-9	RCP2-54	Reyranellales	Rhizobiales	Rhodobacterales	Rhodospirillales	Rhodothermales	Rhodovibrionales	Rickettsiales	Rokubacteriales	Rubrobacterales	Run-SP154	S-BQ2-57_soil_group	S085	Saccharimonadales	Salinisphaerales	SAR11_clade	SAR202_clade	SAR324_clade(Marine_group_B)	SAR86_clade	SBR1031	Selenomonadales	SJA-15	SJA-28	SM1A07	Sneathiellales	Solibacterales	Solirubrobacterales	SPG12-343-353-B75	Sphingobacteriales	Sphingomonadales	Spirochaetales	Steroidobacterales	Streptomycetales	Streptosporangiales	Subgroup_13	Subgroup_2	Subgroup_7	Sva0485	Synechococcales	Synergistales	Syntrophobacterales	Tepidisphaerales	Thalassobaculales	Thermales	Thermoanaerobacterales	Thermoanaerobaculales	Thermoflexales	Thermomicrobiales	Thermoproteales	Thiomicrospirales	Thiotrichales	Tistrellales	Trichomonadea_or	UA11	UBA10353_marine_group	Unknown_Order	vadinBA26	Verrucomicrobiales	Vibrionales	Victivallales	WCHB1-41	Xanthomonadales	others	BioProject	sample_alias	env_material	time	ID	prepost
SRR39238516	0	0	0	0	0	0	1.00754139104485	0.482720009670528	0	0	1.15390670447759	0	1.08686106486998	0	0	0	0.910423653605277	0	0	0	0	0	0	0	0	0	0	4.0091081427089	3.8893551966192	0	0	0	2.08384857907032	1.35041694423369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852283271180341	0	0	0	0	4.25309314746635	0	0	1.65163549742801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62725378761345	0	0	1.36973849898633	0	0	0	0	0.705679900857138	1.04900958773323	0	0	1.18390946154689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34800120741504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26318293888282	0	1.15390670447759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482720009670528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42302563780388	2.26600406173823	0	0	0	0	0	0	0	0	1.63142313426583	0	0.961691590780474	0	0	0	0	0	0	0	0	0.608353542836027	0	0	0	0	0	0	3.18242555099462	0	0	0	0	1.04900958773323	0	0	0	1.43942787323859	0	0	0	0	0	0.910423653605277	0	0	0	0	0	0.608353542836027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69839813693241	0	0	1.08686106486998	3.12397545491202	PRJNA1480144	ILPo38	fecal	Post	38	1
SRR39238502	0	0.813829048995352	0	0	0	0	0	0	0	0	1.58538505674137	0	1.69478704795163	0	0	0	1.24405826876504	0	0	0	0.813829048995352	0	0	1.58538505674137	0	0	0	1.79763904507877	4.16491686381654	0	0	1.89316272290383	3.2118277583714	2.29992962072357	1.62119211449979	0	0	0	0	0	0	0	0	0	0	2.21538927477305	0	0	0	0	0	0	0	0	0	0	0	0	2.40213340877749	1.48818514908148	0	0	1.87438810997565	2.47045844359889	0.505894125356775	0.88175335574726	0.813829048995352	0	0.733275572050993	0	0	4.53253020273287	0	2.16927738518101	1.72287208409293	0	2.93673910754538	0	0	0	0	0	0	1.40243963124097	0	1.57276183422209	0	0.992197768169905	2.15275058462966	0	0	0.505894125356775	0	0	0	3.05146076863064	0	0	2.41888156799698	0	0	0	1.24405826876504	1.66475945844225	0	0	0	2.49258025608992	0.88175335574726	1.21585992573801	0.940476999379982	0	0	2.34546935857739	0	0	0	0	0	0	0	1.15329421179232	0	0	0	0	0	0	0	1.11827077177458	0	0	0	0	3.23053279166529	0	0	0	1.08017315901791	0	0.813829048995352	0	0	0	0	0	0	0	0	0	0	0.634299048648076	0	2.28279129576418	0	1.57276183422209	0.992197768169905	0	0	0	1.69478704795163	0	0	0	0	0	2.55020484962721	0	0	0	0	0	0	0	0	1.71371073335878	0	2.0420698341217	0	1.86140507574091	0	0	0	0	0	0.733275572050993	1.86794510628314	0	0	0	3.02379792913333	1.34147674293272	1.58538505674137	0	0	0	0	0	0	0	0	1.47233717646168	0	2.90870694273125	0	0	1.34147674293272	1.63250049460119	0	0	1.50347511128223	2.0058224413946	2.13906084245904	0	0	0	0	0	1.31909335322612	0	0	0	0	1.11827077177458	1.97141728082245	0	0	0	0	1.11827077177458	3.29213931620907	0	0	0	0	2.20356351229893	1.21585992573801	0	1.84802192772298	2.74654520147629	0	1.93958925000614	0	0	0	0	1.54635830289187	0	0	0.940476999379982	0	0	0	0	0	1.34147674293272	0	0.505894125356775	0.634299048648076	0	0	0	0	0.813829048995352	0	0	0	1.42099663266893	1.70435195365685	0	0	2.74136372918114	3.36239372945313	PRJNA1480144	ILPr39	fecal	Pre	39	0
SRR39238515	0	0	0	0	0	0	0	0	0	0	0	0	2.19623679531726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.913274651586777	4.75534147970829	0	0	0	1.71896560348993	0	0	0	0	0	0	0	0	0	0	0	0	2.41297535113136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43041423279632	0	0	0.787856308725233	0	0	0	0	0	0	0	0	0	0	1.42615242870613	0	0	0	0	0	0	0	0	0	3.18040456017555	0	0	1.0519693613	0	0	0	0	0	0	0	0	2.52613299996732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.855077223923134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0519693613	0	0	0	0	0	0	0	0	0	0	0	0.484902573979789	0.484902573979789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2610568188302	0	0	0	0	0	0	0	0	0	0.484902573979789	0	0	0	0	0	0	0	0	3.2573731583608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46489827776718	PRJNA1480144	ILPo39	fecal	Post	39	1
SRR39238501	0	0	1.5334940439481	0	0	0	0	0	0	0	0.64641853204256	0	2.3250692280571	0	0	0	0	0	0	0	0	0	0	1.47106558292386	0	0	0	2.29340368063198	4.39298489076546	0.746130709702349	0	1.64785788813904	3.07642407640407	1.93828838532776	1.23063719746768	0	0	0	0	0	0	0	0	0	0	3.13587762825128	0	0	0	0.516768964459629	0	0	0	0	0	0	0	0	1.80540639183567	1.68014262864676	0	0	2.03989553932241	1.9970847908727	0	1.05271137051194	0.64641853204256	0	0.746130709702349	0	0	4.31947566865621	0	2.74916254539478	2.57785541303581	0	2.3738991528335	0	0	0	0	0	0	0	0	2.28575631340056	0	0	2.1848901642969	0	0	0	0	0	0	3.77933248121932	0	0	2.62033561600553	0	0	0	1.31042824803171	1.98696971309697	0	0	0	2.93027515111343	0	1.13281086921775	0	0	0	1.43612803816295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78967969873302	0	0	0	0	0	1.20041236695429	0	0	0	0	0	0	0	0	0	0	0	0	2.10692347173081	0	0	0	0	0	0	0	0	0	0	0	0	2.08298375810093	0	0	0	0	0	0	0	0	0	0	0	0.746130709702349	0	1.00634063111782	0	0	0	0	0	1.50340058576734	0	0	0	3.43765607043265	0	1.51870792002936	0	0	0	0	0	0	0	0	0	1.13281086921775	2.75965168520264	2.3434670193845	0	0	1.95512914121928	0	0	0.746130709702349	0	2.07470133973043	0	1.16792563324944	0	0	0	0	0	0	0	1.28542539890335	1.56163669097326	1.79756333187198	0	0	0	0	0.516768964459629	2.88027803844345	0	0	0	0	1.16792563324944	0.64641853204256	0	2.25650424273318	2.53801855601381	0	0.895439235514752	0	0	0	0	1.84970437133937	0	0	2.56990774146765	0	0.516768964459629	0	0	0	1.09460516142429	0	0	0	0	0	0	0	0	0	0	0	1.05271137051194	0	0	0	2.29086949107503	3.03033676048423	PRJNA1480144	ILPr40	fecal	Pre	40	0
SRR39238514	0	0	0	0	0	0	0	0	0	0	0	0	3.00798190085672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66097451218369	4.71756913197819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41571416576466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66091447168801	0	1.70055968115378	0	0	0	0	0	0	0	0	0	0	0	1.35906232497881	0	0	0	0	0	0	0	0	0	1.76218396339911	0	0	1.46859910078611	0	0	0	0	0	0	0	0	3.27838417661992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55599874163642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47713451651743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30791992439507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1496981425235	0	0	0	0	2.28881805249742	PRJNA1480144	ILPo40	fecal	Post	40	1
SRR39238500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28422323996953	0	0	0	0	0	0	0	0	0	0	0	1.04135036018261	4.36812606110488	0	0	0	3.03834653509543	1.32217495418038	0	0	0	0	0	0	0	0	0	0	0	1.29157834842368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29466210260288	0	1.37757382505386	0	0	0	0	0	0	0	0	0	0	0	2.43292290498316	0	0	0	0	0	0	0	0	0	2.14028221341237	0	0	2.90744163863991	0	0	0	0	1.18424222595433	0	0	0	4.26627587612024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40283051000726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29157834842368	0	0	0	0	0	0	0	0	0	0	0	0	1.56478979379167	0	0	0	0	0	0	0	0	0	0.91073597583931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22441253463709	0	0	0	0	0	0	0	1.04135036018261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04135036018261	0	0	0	0	1.75364673000866	PRJNA1480144	ILPr41	fecal	Pre	41	0
SRR39238513	0	0	0	0	0	0	0	0	0	0	0	0	1.61627452799944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25053047493086	4.63972981970124	0	0	0	0.946556073416633	0	0	0	0	0	0	0	0	0	0	0	0	3.3942954098977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04108785670567	0	2.5130677682462	1.25053047493086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82670835675892	0	0	0	0	0	0	0	0	3.57617719379083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42759878317849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64844189680993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08232679560249	PRJNA1480144	ILPo41	fecal	Post	41	1
SRR39238499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42207654908746	0	0	0	0	0	0	0	0	0	0	0	1.01058896107556	4.6202032700952	0	0	0	2.72647613516329	2.50202195398167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95034316652522	0	0.650070025086247	0	0	0	0	0	0	0	0	0	0	0	1.09893848536004	0	0	0	0	0	0	0	0	0	3.08651071560411	0	0	2.75914080220282	0	0	0	0	1.45849355850221	0	0	0	1.87491376586762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63677733663216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82397656700267	0	0	0	0	0	0	0	0	0	0	0	0	1.55237082410561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05190086426236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4406666526496	1.93134191294646	PRJNA1480144	ILPr42	fecal	Pre	42	0
SRR39238512	0	0	0	0	0	0	0	0	0	0	0	0	1.56787353954311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38636472221825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57512998524865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26678159436894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53554091056931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93492649995822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.651391050958465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832633030138059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7804913922505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19449239068456	PRJNA1480144	ILPo42	fecal	Post	42	1
SRR39238497	0	0	2.22273566914452	0	0	0	1.6757744836942	0	0	0	1.0119895569125	0	1.66622283313976	0	0	1.3929665952992	1.8643753296673	0	0	0	0	0	0	0	0	0	0.6120741337783	2.23593954725714	4.30480290531906	0	0	1.96739845635583	3.36970408685695	2.57317206133697	1.29136511081515	0	0	0	0	0	0	0	0	0	0	2.79215420028596	0	0	0	0	0	0	0	0	0	0	0	0	2.65474572670137	1.61503389617311	0	0	2.40063766059695	2.98270338210309	0	0	1.71200945311766	0.709643617143405	1.3929665952992	0	0	4.39729577400035	0	2.67413840033393	2.30990054981108	0	2.74727664197915	0	0	0	0	0.6120741337783	0	0	0	1.99993818849866	0	0	0	0	0	0	0	0	0	2.06240256926155	0	0	2.9923806801237	0	0	1.85196072139398	1.48998589768381	2.683519386606	0	0	0	2.53960181352328	0	0	1.63623880183946	0	0	2.50180970795851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.789263954420347	0	0	0	0	0	3.19399208577445	0	0	0.709643617143405	0	0.856524109065011	1.89962208904512	0	0	0	0	0	0	0	0	0	0	0	0	2.05457510456588	0	2.22273566914452	1.95267017870821	0	0	0	2.33545843547524	0	0	0	0	0.856524109065011	2.73260781212612	0	0	0	0	0.966086047094513	0	0	0	1.05350167586612	0	0	0	1.58114905422773	1.61503389617311	0	0.6120741337783	0	0	1.56923998803964	2.29653452039992	0	0	0	2.05457510456588	0	1.90522814854636	0	0	0	0	0	0	0	0.486034049688963	0	2.34365408024582	2.80776854469159	2.21187569399247	0	0	0	0	0	0.486034049688963	2.05850647136938	3.08810693931442	0	2.27330093025222	0.6120741337783	0	1.29136511081515	0	0	0	0	1.29136511081515	2.19219171003791	1.65645637525602	0	0	0	0	0	3.24246349957447	0	0	0	0	2.16242772134406	1.35512834832728	0	2.60655417329959	2.66163209767997	1.21660199241828	1.31367603236564	0	2.27090771940492	0	0	0.856524109065011	0	0	1.4277707391888	0	0	0	0	0	1.66622283313976	0	1.5314183176157	0	0	0	0	0	0	0	0.966086047094513	0	2.76455740225902	2.05850647136938	0	0	2.64975916716383	2.98549039803945	PRJNA1480144	ILPr43	fecal	Pre	43	0
SRR39238511	0	0	0	0	0	0	0	0	0	0	0	0	0.44323232016504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80401052522971	0	0	0	1.94867112121795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1249674679587	0	1.50595093231915	1.64819113320599	0	0	0	0	0	0	0	0	0	0	2.19884988927225	0	0	0	0	0	0	0	0	1.75516056021004	4.62782194911202	0	0	1.73435268076232	0	0	0	0	0	0	0	0	0.657973989008635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23751466947141	0	0	0	0	0	0	0	0	0	0	0	1.12786992032468	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12786992032468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33062166963597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44323232016504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57150089014147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89322883544011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9105498408168	0	2.18396912538554	0	0	2.21558990967253	PRJNA1480144	ILPo43	fecal	Post	43	1
SRR39238496	0	0.541720522700004	0	0	0	0	0	0	0	0	0.674098240665378	0	1.26406011518395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47281310473194	0	0	0	3.09440358282469	2.91761947160733	0	0	0	0	0	0	0	0	0	0	0	2.61970847787611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43942098971776	0	3.01364201050234	1.43219759077191	0	0	0	0	0	0	0	0	0	0	1.96171207892356	0	0	0	0	0	0	0	0	0	2.6697378240854	0	0	3.05873036709752	0	0	0	0	0	0	0	0	1.81630387703097	0	0	0	0	0	0.775411238480616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88465114309871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16572577208929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59613011418862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.541720522700004	0	0	0	0	0	0	3.50822664766044	0	0	0	0	0.986053115876891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16572577208929	0	0	0	0	1.12728824097483	PRJNA1480144	ILPr44	fecal	Pre	44	0
SRR39238495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97254766304679	3.99872272566344	0	0	0	2.39893443522271	3.20300702944715	0.923441911459108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50156115815145	0	3.27979206550129	1.23664815252772	0	0	0	0	0	0	0	0	0	0	2.17653444964646	0	0	0	0	0	0	0	0	0	3.06510759735844	0	0	2.56842581756416	0	0	0	0	0	0	0	0	4.1040961075358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69909696272847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13341842577748	1.41672346077256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27233290400961	0	0	0	0	0	0	0	0	0	0	0	0.923441911459108	1.27233290400961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.923441911459108	0	0	0	0	0	0	3.4326339327719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6835553139308	0	0	0	0	0	0	0	0.734823151781872	0	0	0	0	0	0	0	0	0	2.52663051659423	0	0	0	0	2.00612336243391	PRJNA1480144	ILPr45	fecal	Pre	45	0
SRR39238510	0	0	0	0	0	0	0	0	0	0	1.02417321447381	0	2.59622814930282	0	0	0	0	0	0	0	0	0	0	1.58084534715921	0	0	0	2.46324304069316	4.616263282123	0	0	1.1863512461121	3.05190560596064	2.58556470754329	1.07073734226989	0	0	0	0	0	0	0	0	0	0	2.00135962660914	0	0	0	0	0	0	0	0	0	0	0	0	1.84012671388351	0	0	0	2.02651814977149	2.09843979282887	0	0.530596369751468	0	0	0	0	0	3.88640040941706	0	3.41174751153213	1.02417321447381	0	2.52638281248732	0	0	0	0	0	0	0	0	2.76441989800334	0	0.762393101515624	0	0	0	0	0	0	0	3.83341164244817	0	0	2.12261025366558	0	0	0	0.661779247182982	1.41709829285704	0	0	0	2.00135962660914	0	0	0	0	0	1.73913465828603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844026141888086	0	0	0	0	2.20124536995254	0	0	0	0.844026141888086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95203948000369	0	0	0	0	0	0	0	0	0	0	0	0	1.11278889079385	0	0	0	0	0	0	0	0	0	0	0	0	1.98012777881788	0	0	0	0	0	0	1.81699412448976	0	0	0	1.4730074905696	0	0.972010284050426	0	0	0	0	0	0	0	0	0	0	1.87613715308702	0	0	0	1.90293918125352	0	0	0	0	0	0	0	0	0	0.661779247182982	0.661779247182982	0	0	0	0	1.07073734226989	1.77547132480301	0	0	0	0	0	3.17962107227508	0	0	0	1.35291305544827	1.43654547073748	0	0	2.13037711011282	2.51858097276765	0	0.762393101515624	0	0	0	0	0	0	0	2.620551411061	0	0	0	0	0	0.661779247182982	0	0	0	0	0	0.762393101515624	0	0	0	0	0	1.37537877915992	0	0	0	2.14550614267051	2.46680524959938	PRJNA1480144	ILPo45	fecal	Post	45	1
