bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Syntrophobacteraceae	0.239943445552256	0.111931868612628	0.954194448754562	0.174194241770162	0.147263486819433	-0.00583463972647852	0.170373079023811	0.631466809219225	0.34259091203809	0.987060219840659	0.595187121892284
Thioalkalibacteraceae	0.243477304934835	0.282190258840394	0.329376983337612	0.387008308498285	0.0505431712511532	-0.0510329630604138	0.0551373653603058	0.631466809219225	0.576830087923746	0.723778334173572	0.751227038077386
Candidatus Desulfofervidaceae	0.244498015743049	0.34054785209311	0.202532186023053	0.90539113653065	-0.120350714894081	0.180983614292734	-0.020476235617829	0.631466809219225	0.622844097907135	0.597582161651406	0.968072061367387
Acidiferrobacteraceae	0.245070439026098	0.180319625361549	0.132786302617644	0.0973585194596196	0.104585681418845	0.130965017872582	0.176320128482154	0.631466809219225	0.447579070093845	0.501423891022649	0.520047775067135
Spongiibacteraceae	0.249617067775505	0.227633337688075	0.200281097120787	0.0652300817609627	0.275705172116541	0.333192684939395	0.601834104781649	0.631466809219225	0.522992296506487	0.597582161651406	0.475509414239258
Glycomycetaceae	0.250337473949505	0.190041732798577	0.147717342599434	0.0911550394631453	-0.147941473429991	-0.182296776624409	-0.26015590432617	0.631466809219225	0.463435102789513	0.513317765533033	0.520047775067135
Atopobiaceae	0.251074013058193	0.0622615848670054	0.147684309851166	0.433556257889505	0.270931111584276	0.235898925738035	0.156341371037102	0.631466809219225	0.233901629635507	0.513317765533033	0.762839491729636
Nostocaceae	0.252132431019187	0.0653461845237971	0.679530892869165	0.908992195627409	0.122172960370929	0.0301597910115441	-0.0102669272286282	0.631466809219225	0.23902946444231	0.906048687669115	0.968198583848351
Deinococcaceae	0.259282291355987	0.773167513605473	0.130267614679959	0.280098861894241	-0.0483435932813228	0.293919137904303	0.258700131289714	0.640317192442367	0.919547869287697	0.501423891022649	0.695245389344634
Sphingomonadaceae	0.260987152070375	0.0861255309421232	0.962926599964575	0.352000179944753	0.162652209611703	-0.00491430767815831	0.122747916051787	0.640317192442367	0.291986556120857	0.991457758482044	0.751227038077386
Desulfobulbaceae	0.266447125347836	0.0905703253851562	0.866025238558863	0.432623731631148	0.191290643013308	-0.0210282962618368	0.120774319241503	0.640317192442367	0.302607895551067	0.971217700456366	0.762839491729636
Marinilabiliaceae	0.268357457280313	0.884383894802334	0.455778381477856	0.0625959569086122	0.0077908409626058	0.0446163538059108	0.13815249150701	0.640317192442367	0.967109270193853	0.841124097802994	0.47139772339917
Moritellaceae	0.269108232125777	0.058065147411714	0.754839148983027	0.651142523246415	0.0672359886760906	0.0120485839197247	0.0212453855652705	0.640317192442367	0.230601585435093	0.937717900545251	0.891027893967686
Rhodospirillaceae	0.269486012646608	0.168333022605998	0.0652620658196394	0.35761254273036	0.217916215395236	0.336108806182458	0.204861816256372	0.640317192442367	0.437351217611844	0.501423891022649	0.751227038077386
Saccharospirillaceae	0.27455759047064	0.689226819874975	0.116890787890423	0.564663865368934	0.0350131379725288	0.159183101041671	-0.0716309017213382	0.646839069074898	0.855379713951978	0.501423891022649	0.834981673258317
Brachyspiraceae	0.278844872023951	0.522677097834343	0.0834578608406596	0.176183730231481	-0.0222363865634186	-0.0689585659515355	-0.0659213227957941	0.651419112795449	0.752871674600764	0.501423891022649	0.595187121892284
Haliscomenobacteraceae	0.288848575504137	0.099864545783222	0.887924242393717	0.401268501374195	0.14326273398577	-0.0135050593236436	0.0991024511528982	0.661593257341843	0.326615808561597	0.973472210505504	0.752724713922538
Ignavibacteriaceae	0.296306820563989	0.592065191703668	0.940037793736055	0.0735500173103889	-0.0347019414213195	0.00541060104191263	-0.159921056267971	0.661593257341843	0.802898162407901	0.987060219840659	0.475509414239258
Muribaculaceae	0.297119466259048	0.161291847939218	0.0795834075721988	0.453515101489799	0.220701196882782	0.315049634266781	0.1640094068634	0.661593257341843	0.435331395408763	0.501423891022649	0.774439960075008
Thermoanaerobacteraceae	0.299351258020863	0.416677378921567	0.527655110428947	0.059846442526837	0.0925935719088995	0.0817448407277407	0.308410669760929	0.661593257341843	0.68950185321545	0.865892541344148	0.47139772339917
Rickettsiaceae	0.300039937506258	0.273873143164886	0.654361664396497	0.270290158674756	0.0929978603629221	0.0421216939219533	-0.127262800577529	0.661593257341843	0.567087799698894	0.905494453527502	0.694802198454977
Woeseiaceae	0.301546630048402	0.352853177133814	0.0661884698789878	0.816211571354959	-0.0391873858627016	-0.0879467127661151	-0.0133064099169681	0.661593257341843	0.635103406068721	0.501423891022649	0.934102332484381
Myxococcaceae	0.301567235275955	0.300872794116586	0.508145433388008	0.364426659606804	0.0471574296519521	-0.0334931844647249	-0.0561520824177242	0.661593257341843	0.596521032530411	0.856148063526461	0.751227038077386
Anaerolineaceae	0.30398789716037	0.0621682397355622	0.451784177329336	0.387644963235777	0.149690901060011	0.0660494920240469	0.0926081966080348	0.661593257341843	0.233901629635507	0.841124097802994	0.751227038077386
Natranaerobiaceae	0.304834012744297	0.119058343883057	0.785418005467375	0.926836883680079	-0.0595441394155095	0.0113965076019991	0.00467520160224148	0.661593257341843	0.352108719143508	0.941147437585906	0.972304353445516
Spirochaetaceae	0.306998310061503	0.0668833716166791	0.255613856526949	0.497899317470238	-0.17703900144887	-0.122808860969958	-0.0901858246570682	0.661593257341843	0.241475029992686	0.661146551797149	0.780942757299207
Wenzhouxiangellaceae	0.311149839939864	0.969544697432935	0.158904077427524	0.485633580730592	0.00297030057642121	0.125745129760864	-0.0762944427333637	0.66276486835657	0.983698634621737	0.532232934034357	0.778879420091885
Acidaminococcaceae	0.314236825353176	0.887357046578554	0.157215726911719	0.241263901677171	-0.0264095107976143	0.302345827419837	0.30865405216779	0.66276486835657	0.967109270193853	0.532232934034357	0.658538274425576
