bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Rhodanobacteraceae	0.43776651433449	0.154495635602184	0.923021884571789	0.598242320250868	0.0460343587167511	-0.00311214136920175	0.0163903839827715	0.905066542209394	0.601635097561721	0.975779551729371	0.837650396135238
Hyphomicrobiaceae	0.445195560128441	0.194548558688129	0.150725581767792	0.272927375823059	-0.0683901602572365	-0.0758119940277133	-0.0554148292923976	0.905066542209394	0.601635097561721	0.478775377380044	0.631631926904794
Tenuifilaceae	0.446996585313623	0.599996793529291	0.350955806776935	0.405580318819106	-0.0299917613340814	0.0534054433897582	0.0459528940494624	0.905066542209394	0.916976231620237	0.768308658079236	0.738247321895451
Acidobacteriaceae	0.449042488894923	0.995595886633018	0.744949976116956	0.219476482336882	-0.00013622048644625	-0.00802971827529563	0.0292634070964957	0.905066542209394	0.997606440188651	0.914578618058731	0.557713012632079
Burkholderiaceae	0.46098243772287	0.309353179080078	0.216939205130338	0.973850717182061	-0.11734581948918	-0.142657983192342	0.00362089498125936	0.905066542209394	0.736988456043715	0.616564056686224	0.990116607616713
Acetobacteraceae	0.46611521782547	0.354689002708891	0.851224741962863	0.155088091344024	0.0853312271375452	0.0172650986783467	0.126245786678982	0.905066542209394	0.775332548011593	0.940441951035975	0.49263276073984
Amoebophilaceae	0.475651724677007	0.344463724119344	0.476297998590299	0.990116607616713	0.0477255973893847	-0.0359309770265526	0.000602386460440833	0.905066542209394	0.775332548011593	0.855465740047945	0.990116607616713
Actinopolysporaceae	0.478505757820855	0.685676192322948	0.138552707304018	0.332001450428463	0.00983906393130672	0.0361476985198733	0.022792504351128	0.905066542209394	0.940574450363074	0.467615387151061	0.71712313292548
Chromatiaceae	0.483918161767498	0.391243303214742	0.121093925069707	0.433452772548674	-0.0389159493339966	-0.0705875824576634	-0.034200551504943	0.905066542209394	0.802296393934028	0.445845815029377	0.75296087595307
Pectobacteriaceae	0.483929291414214	0.16261798929169	0.417617262522737	0.205646845676187	0.178552648309073	0.103394870993896	0.155183251139074	0.905066542209394	0.601635097561721	0.845674956608543	0.557713012632079
Neisseriaceae	0.487397114679962	0.525408341863929	0.382823907056074	0.570880589040278	0.0580110634554645	-0.0797773128483079	-0.049774294616998	0.905066542209394	0.87332578235189	0.819034982913432	0.829126843379527
Alicyclobacillaceae	0.49591063206104	0.497868174395817	0.160726303171551	0.231878136399152	-0.020588793458879	-0.0427256670034919	-0.0348885816114701	0.905066542209394	0.87332578235189	0.491276624788513	0.569155425707008
Nostocaceae	0.498907005898522	0.554077204500422	0.316352995079478	0.842978924555591	0.0221697271920218	-0.0375912052001337	-0.00714136595742234	0.905066542209394	0.878672764298545	0.743421876260382	0.928997182163305
Rikenellaceae	0.505705633761972	0.183574126609769	0.281602691517676	0.7527766448563	-0.220100271813254	-0.178002446535199	-0.0497042979818044	0.905066542209394	0.601635097561721	0.724121206759737	0.899912912107061
Thermoanaerobacteraceae	0.508846768929105	0.654790979657652	0.670494891577068	0.139308759587767	-0.0141757642144315	-0.0134889472120339	-0.0454170380207421	0.905066542209394	0.940574450363074	0.914578618058731	0.454767218525326
Bacteroidaceae	0.511276659703071	0.954262266905629	0.734551858496767	0.173782875426323	0.00854645526931084	0.0505363248427753	0.194392209289436	0.905066542209394	0.997357982185238	0.914578618058731	0.528480838876276
Melioribacteraceae	0.513988406686816	0.404771478617021	0.135757592154261	0.385189288930257	-0.103976543534737	-0.186720685767904	-0.103856037177678	0.905066542209394	0.819662244199468	0.467615387151061	0.728343433228806
Propionibacteriaceae	0.521373145596535	0.27970229562318	0.313418219333437	0.956685907970194	-0.0330108428821797	-0.030775335950334	0.00159751409016776	0.907300786738477	0.676295102850076	0.743421876260382	0.987153612045678
Caulobacteraceae	0.526458481193931	0.261459748801315	0.779085489457437	0.215993219713459	0.0671233666329874	0.0167296840232638	0.0709729800759471	0.907300786738477	0.674118083065142	0.914578618058731	0.557713012632079
Heliobacteriaceae	0.542734469740415	0.172858290197039	0.278056241889347	0.430879955634795	-0.0614067531474504	-0.048802331603767	-0.0340227468274588	0.924848809929124	0.601635097561721	0.724121206759737	0.75296087595307
Odoribacteraceae	0.548058554032073	0.696678821772056	0.739783934928061	0.348192249716598	-0.0498474683670721	-0.042469676535593	0.11494560318088	0.924848809929124	0.940574450363074	0.914578618058731	0.722005394533429
Rhodothermaceae	0.561447200543657	0.233871535262593	0.214033162162042	0.455863394294029	-0.125398601312003	-0.13091895982411	-0.0753827202281922	0.928726671666372	0.650451972355027	0.616564056686224	0.75296087595307
Pasteurellaceae	0.561822307551262	0.196014345088468	0.25740518973098	0.423805892230339	-0.164507259469926	-0.143987125577377	-0.0973060977787237	0.928726671666372	0.601635097561721	0.702463096071275	0.75296087595307
Cellvibrionaceae	0.583818904309818	0.980805577176426	0.485820049903771	0.455620953237624	-0.00142278852683346	-0.0412552788528143	0.0423596796334476	0.942021574770205	0.997606440188651	0.855465740047945	0.75296087595307
Xanthomonadaceae	0.584248565098691	0.353694088692373	0.762376087061492	0.209458456884943	0.0591918888265331	0.0192692722890348	0.0772397498077188	0.942021574770205	0.775332548011593	0.914578618058731	0.557713012632079
Blattabacteriaceae	0.592684612778344	0.319614929365374	0.715672100244557	0.986904027393921	0.0401169559227679	-0.0146583809579878	0.000632596963870844	0.942021574770205	0.750400268944791	0.914578618058731	0.990116607616713
Halobacteriovoraceae	0.593124695225684	0.384164776451309	0.642392244701982	0.777702516635732	-0.0332921178635953	0.0177460909966209	0.0104112978883293	0.942021574770205	0.797880689552719	0.914578618058731	0.899912912107061
Oxalobacteraceae	0.628610853951068	0.429350361325332	0.316642650999792	0.939789155387106	-0.0714895175329431	-0.090648370610885	0.00654774685966008	0.982009937154954	0.837524639215672	0.743421876260382	0.982231246275556
Rhodospirillaceae	0.634019272257735	0.931848063250597	0.339002984859681	0.773295212592587	0.0114826602723291	-0.128600939704561	0.0371407589695032	0.982009937154954	0.992343393491727	0.766108584434382	0.899912912107061
Aeromonadaceae	0.639195169009251	0.531815211843352	0.846814755232025	0.327098486298991	0.0730333081614615	-0.0225504706517368	0.110031623133287	0.982009937154954	0.87332578235189	0.940441951035975	0.71712313292548
Anaplasmataceae	0.643252067242221	0.207972626317632	0.643970905984302	0.730257218970516	0.0782834688820041	0.0286577861874107	0.0205106412389092	0.982009937154954	0.601635097561721	0.914578618058731	0.899912912107061
Oceanospirillaceae	0.648787931458432	0.670642864177085	0.477684066863374	0.523194917472906	0.025473302566789	-0.0425568754593539	-0.0366804479760239	0.982009937154954	0.940574450363074	0.855465740047945	0.804797748314511
Legionellaceae	0.676543125430744	0.832651007158654	0.404204721706677	0.282234491257308	-0.0099454840774262	-0.0393092482307558	-0.0486163641448777	0.982009937154954	0.970427792515842	0.831291740087759	0.643971656108225
Deinococcaceae	0.691544205717795	0.266971101471775	0.931600640149989	0.635015567055944	-0.0306816662722108	-0.002366813802115	-0.0126406160436582	0.982009937154954	0.675770600600431	0.975779551729371	0.851706107476863
Enterobacteriaceae	0.696946419216495	0.277460356803948	0.741811560889732	0.402512058017002	0.171013058637728	0.0517719762829238	0.126333565595508	0.982009937154954	0.676295102850076	0.914578618058731	0.738247321895451
Leptotrichiaceae	0.702271830974344	0.736494888710195	0.853363992606718	0.262556612542914	0.0190799852259515	0.0104784516739226	0.0612069891636054	0.982009937154954	0.940574450363074	0.940441951035975	0.61643726423119
Coprothermobacteraceae	0.704793688821437	0.250152122368464	0.772069281593755	0.684269734779154	0.0596165278128596	0.0149815220358674	0.0202213802821139	0.982009937154954	0.664338423339199	0.914578618058731	0.886813576273784
Aerococcaceae	0.707107873396621	0.508717115526102	0.276607532245473	0.370087953251241	-0.0439336435237175	-0.0724332185999737	-0.057362761965129	0.982009937154954	0.87332578235189	0.724121206759737	0.722005394533429
Ectothiorhodospiraceae	0.711287865655463	0.592877851578529	0.593236500197919	0.242665771556663	-0.0333049310214723	-0.0332725985600788	-0.0699047171490617	0.982009937154954	0.914725828149731	0.914578618058731	0.586744104360886
Marinifilaceae	0.72268987344354	0.721406578925854	0.83311446329789	0.369597454342676	-0.0204470154073229	0.0120805853519536	-0.0496724659576498	0.982009937154954	0.940574450363074	0.940441951035975	0.722005394533429
Rhodocyclaceae	0.733686056345917	0.522290739000463	0.613342411705959	0.797243722961248	0.0354522468319428	-0.0279908621956726	0.0136531941676285	0.982009937154954	0.87332578235189	0.914578618058731	0.903171210627428
Cytophagaceae	0.741544486767892	0.558662313103396	0.765540830625302	0.604969730542116	-0.0299124640501061	-0.0152454448069781	0.0254210140177315	0.982009937154954	0.878672764298545	0.914578618058731	0.837650396135238
Chlorobiaceae	0.747084622570022	0.279427621156858	0.616513904015439	0.746374961181284	-0.0333537181073037	-0.0154162219007676	-0.00958022233969818	0.982009937154954	0.676295102850076	0.914578618058731	0.899912912107061
Weeksellaceae	0.763255219300822	0.741947933699451	0.735455789747587	0.293263511514496	0.0201932526566988	0.020721023693137	0.0622174057319659	0.982009937154954	0.940574450363074	0.914578618058731	0.659842900907616
Eubacteriaceae	0.76877001668626	0.368522260474646	0.385341762503845	0.72241565518344	-0.0886147011347812	-0.0855362340187844	-0.0334295068980794	0.982009937154954	0.775332548011593	0.819034982913432	0.899912912107061
Morganellaceae	0.76954457006826	0.413533906555757	0.542424855812482	0.329851474618807	0.126652694298513	0.0942983722429661	0.144883683769157	0.982009937154954	0.827067813111513	0.887604309511335	0.71712313292548
Sterolibacteriaceae	0.771707390225323	0.546887580409024	0.299054145667637	0.526596057539124	0.0205401682964086	0.0354551483230244	0.0206466896293371	0.982009937154954	0.877186020061999	0.743421876260382	0.804797748314511
Coriobacteriaceae	0.773721007765597	0.458330558318787	0.330339336871147	0.475813098921343	-0.0206588132070766	-0.0271374994500541	-0.0191731194415239	0.982009937154954	0.843744891450494	0.764499608187512	0.768122315940499
Phyllobacteriaceae	0.775700393803173	0.356572232671217	0.984222769384649	0.793996024240922	0.0686935322836748	-0.00147109939277876	0.0186258743079124	0.982009937154954	0.775332548011593	0.991696124942144	0.903171210627428
Clostridiaceae	0.778789811625401	0.446831655018444	0.514591639749672	0.939410759065547	0.1109583395305	0.0950311332840838	-0.0106506141734387	0.982009937154954	0.837524639215672	0.877514164625757	0.982231246275556
Alteromonadaceae	0.78691814109026	0.995577813969942	0.642469889220609	0.374373167535852	0.000257352064039717	-0.0215653546541125	-0.0397498647346584	0.982009937154954	0.997606440188651	0.914578618058731	0.722005394533429
Oscillatoriaceae	0.792327357097583	0.449781750689898	0.737956033240622	0.36012319935687	0.0511082564917599	0.0226043947846309	0.0593538030526194	0.982009937154954	0.837524639215672	0.914578618058731	0.722005394533429
Methylophilaceae	0.79417658664799	0.702340650333446	0.526048875294353	0.775234109328187	-0.0105974412133234	0.0175908462773228	0.00760929465557997	0.982009937154954	0.940574450363074	0.878555853584383	0.899912912107061
Peptostreptococcaceae	0.796557452528292	0.539089989106105	0.485496122486818	0.900570127324628	0.102402356686381	0.116314992454301	-0.0200291403611607	0.982009937154954	0.87332578235189	0.855465740047945	0.966174573686025
Alcaligenaceae	0.798063038690406	0.783812041969228	0.666905833847135	0.570606968404403	0.0273300105554471	-0.0428833607363229	0.0541261714733097	0.982009937154954	0.940574450363074	0.914578618058731	0.829126843379527
Thermoactinomycetaceae	0.799117857869697	0.711205870582794	0.665860655085428	0.577069592649162	-0.0368445510663924	0.0429786677825097	0.0532393691072898	0.982009937154954	0.940574450363074	0.914578618058731	0.829126843379527
Ktedonosporobacteraceae	0.800448820494207	0.480395835952257	0.455963537745189	0.368675961704593	0.068801617496217	0.0726943351918664	0.0841878442606203	0.982009937154954	0.866476830686781	0.855465740047945	0.722005394533429
