bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Lactobacillus amylovorus	0.32739863258041	0.158086273105688	0.0926605105485497	0.210418164996991	-0.206674554450135	-0.246598140780334	-0.175218827822854	0.734758836820708	0.492063303989533	0.375742620756504	0.556915143285449
Lactobacillus gasseri	0.327483010981175	0.332636206824771	0.0772807712567766	0.665210107074062	-0.0877204737315557	-0.160628986727657	-0.0376283620218545	0.734758836820708	0.685924900753142	0.33163204752908	0.848228345553402
Anaerostipes caccae	0.33094463184827	0.417164056833811	0.548868580109404	0.06861287854114	-0.0985477398306624	-0.0727693670894163	-0.21271765089105	0.736352502588569	0.755123014944417	0.830821617836837	0.294435847720232
Acinetobacter haemolyticus	0.331525221753677	0.657901016156926	0.110024505656192	0.93798493634659	-0.05815795142104	-0.210832201019867	0.00979664385836596	0.736352502588569	0.8641821551502	0.4014282226546	0.966408722296487
Candidatus Hamiltonella defensa	0.342184156963991	0.169668005855136	0.585867730244319	0.106728692147751	0.055107916722182	0.0217976077897973	0.062097903602849	0.75622698689042	0.496644096609072	0.850453157369126	0.380436144591176
Lacrimispora sphenoides	0.350479537275598	0.506610717677626	0.267742301978505	0.0798920087979541	-0.0413802124368839	-0.0691578961401524	-0.105489288209106	0.769431580711353	0.796875221400394	0.606882551151278	0.325544371241438
Streptococcus troglodytae	0.351640677157677	0.312830313808836	0.228125474085185	0.0810178299469641	-0.0879122862833366	-0.105062349680609	-0.146215715459297	0.769431580711353	0.664764416843778	0.567017008453908	0.325544371241438
Shewanella sp. YLB-08	0.358050299420506	0.759771433803149	0.962778637832171	0.119868864823077	0.0397752557273825	-0.00606927770779341	0.194768088515719	0.779597203664352	0.900017022386568	0.98052570949728	0.398361189863158
Maricaulis maris	0.360978197798355	0.935780843127404	0.425806759897198	0.291061269041911	0.00237142995979375	-0.0234670628508639	0.029903881936045	0.779901548920562	0.990240574797048	0.752826351498246	0.630632749590807
Candidatus Portiera aleyrodidarum	0.36270086933074	0.440313161143377	0.0780796701687872	0.552355512990204	-0.0552385786485508	-0.126730104609098	-0.0407213710350665	0.779901548920562	0.755229428146131	0.331838598217345	0.769153030880254
